"DATE","TIME","NH4","CI_up","CI_low"
2011-09-12,0,0.224218763097672,0.412490406796128,-0.180346188065778
2011-09-13,1,0.229284308075978,0.40184573326733,-0.155817473913731
2011-09-14,2,0.233990501902324,0.392345808292465,-0.132960349055112
2011-09-15,3,0.238347931120463,0.383908273470573,-0.11163453806144
2011-09-16,4,0.242367048915378,0.376457831231737,-0.0917110351926558
2011-09-17,5,0.246058168120671,0.369924894617968,-0.0730719548123189
2011-09-18,6,0.249431454585433,0.364244370381336,-0.0556103644302102
2011-09-19,7,0.252496920925187,0.307468328703343,0.0126561792759222
2011-09-20,8,0.255264420678594,0.305854140259979,0.0254968381888872
2011-09-21,9,0.257743642888761,0.304706580035818,0.0376249656594986
2011-09-22,10,0.259944107124957,0.303985278092778,0.0490904776734749
2011-09-23,11,0.261875158957567,0.303649295585518,0.0599353490568492
2011-09-24,12,0.263545965896148,0.303656966378172,0.0701940908578159
2011-09-25,13,0.264965513797452,0.303965879691556,0.0798943213702535
2011-09-26,14,0.266142603747449,0.304532991623475,0.0890574226011046
2011-09-27,15,0.26708584941855,0.305314849784435,0.0976992700571694
2011-09-28,16,0.267803674900563,0.306267912226919,0.10583102034469
2011-09-29,17,0.268304313001357,0.307348939479579,0.113459938393784
2011-09-30,18,0.268595804010821,0.308515436958767,0.120590244265749
2011-10-01,19,0.268685994919464,0.309726124407602,0.127223958558128
2011-10-02,20,0.268582539080927,0.310941409347232,0.1333617254258
2011-10-03,21,0.268292896305859,0.312123842802167,0.139003593168222
2011-10-04,22,0.267824333372879,0.30245276937754,0.154935502457345
2011-10-05,23,0.267183924940898,0.303699719581795,0.159354901897399
2011-10-06,24,0.26637855484582,0.304795009036915,0.163305000460019
2011-10-07,25,0.265414917763517,0.305715216054405,0.166787966887855
2011-10-08,26,0.264299521220156,0.306440409818506,0.169808193151124
2011-10-09,27,0.263038687930218,0.306954218936051,0.17237252922808
2011-10-10,28,0.261638558442116,0.307243818388795,0.174490415466367
2011-10-11,29,0.260105094070929,0.307299840897447,0.176173917288631
2011-10-12,30,0.258444080097711,0.30711622152802,0.177437669613008
2011-10-13,31,0.256661129214768,0.306689986518444,0.178298740403775
2011-10-14,32,0.254761685196524,0.306020998708515,0.178776424220608
2011-10-15,33,0.25275102677585,0.305111672593098,0.178891977510718
2011-10-16,34,0.250634271706195,0.303966671900412,0.178668307738018
2011-10-17,35,0.248416380990372,0.302592601773574,0.178129628346418
2011-10-18,36,0.246102163257482,0.300997706185501,0.17730109110688
2011-10-19,37,0.243696279270198,0.299191579253802,0.176208406702478
2011-10-20,38,0.241203246545411,0.297184896777539,0.174877463561021
2011-10-21,39,0.238627444072078,0.294989171748661,0.173333954036732
2011-10-22,40,0.235973117111024,0.292616534975015,0.171603016138577
2011-10-23,41,0.233244382062369,0.290079539484277,0.169708898148149
2011-10-24,42,0.230445231387176,0.2873909852656,0.167674652686541
2011-10-25,43,0.227579538570907,0.284563759355624,0.165521866076614
2011-10-26,44,0.224651063117179,0.281610685478107,0.16327042818242
2011-10-27,45,0.22166345556128,0.278544377549991,0.160938347250251
2011-10-28,46,0.218620262493783,0.27537709244417,0.158541613567343
2011-10-29,47,0.21552493158548,0.272120579413337,0.156094114922551
2011-10-30,48,0.212380816605675,0.268785926351353,0.153607605818074
2011-10-31,49,0.20919118242663,0.265383406264976,0.151091731066187
2011-11-01,50,0.205959210007671,0.261922330476075,0.148554102755639
2011-11-02,51,0.202688001353068,0.258410917615246,0.146000427582196
2011-11-03,52,0.199380584438344,0.254856188856582,0.143434679274674
2011-11-04,53,0.196039918100122,0.251263899668861,0.140859308474818
2011-11-05,54,0.192668896884954,0.247638516462624,0.138275480205585
2011-11-06,55,0.189270355852835,0.243983243067856,0.135683327315473
2011-11-07,56,0.185847075331207,0.240300097486103,0.133082207352458
2011-11-08,57,0.182401785615293,0.236590034567343,0.130470950463736
2011-11-09,58,0.17893717161049,0.232853105986311,0.127848087247685
2011-11-10,59,0.175455877412293,0.229088645841847,0.125212047908746
2011-11-11,60,0.171960510818882,0.225295468809468,0.122561327285166
2011-11-12,61,0.168453647771012,0.221472068121656,0.119894613883759
2011-11-13,62,0.164937836713206,0.217616802477203,0.117210884459808
2011-11-14,63,0.161415602869552,0.213728063801606,0.11450946847067
2011-11-15,64,0.157889452426506,0.209804421014624,0.111790088593648
2011-11-16,65,0.154361876614171,0.205844738074335,0.10905288429908
2011-11-17,66,0.150835355676443,0.201848267166487,0.106298425252937
2011-11-18,67,0.147312362719275,0.197814719783074,0.103527720269486
2011-11-19,68,0.143795367425086,0.193744319545933,0.100742225899169
2011-11-20,69,0.140286839620116,0.189637841069195,0.0979438567910456
2011-11-21,70,0.136789252680225,0.185496639079003,0.095134997956502
2011-11-22,71,0.133305086759389,0.181322671596945,0.0923185171739545
2011-11-23,72,0.129836831823932,0.177118520395845,0.0894977741516182
2011-11-24,73,0.126386990474375,0.172887411249662,0.0866766218046839
2011-11-25,74,0.122958080535806,0.16863323575316,0.0838593941812474
2011-11-26,75,0.119552637396781,0.164360575645864,0.0810508752665384
2011-11-27,76,0.116173216076167,0.160074729551402,0.0782562432033521
2011-11-28,77,0.112822392996913,0.155781740729776,0.0754809855041665
2011-11-29,78,0.10950276744569,0.151488422756638,0.0727307827150808
2011-11-30,79,0.106216962697562,0.147202378004456,0.0700113607980445
2011-12-01,80,0.102967626785563,0.142932001588653,0.0673283161861053
2011-12-02,81,0.0997574328960667,0.138686461469141,0.0646869217978639
2011-12-03,82,0.0965890793724492,0.134475644310572,0.0620919267657083
2011-12-04,83,0.0934652893115223,0.130310057291421,0.0595473664563387
2011-12-05,84,0.0903888097397831,0.126200679020421,0.0570564015848497
2011-12-06,85,0.0873624103595388,0.122158758367758,0.0546212049393284
2011-12-07,86,0.0843888818585069,0.118195567904991,0.052242910901451
2011-12-08,87,0.0814710337804875,0.114322127421101,0.0499216366922792
2011-12-09,88,0.0786116919591396,0.110548920555749,0.0476565760092448
2011-12-10,89,0.0758136955216971,0.106885631706903,0.0454461570220825
2011-12-11,90,0.0730798934745779,0.103340929406295,0.0432882493725877
2011-12-12,91,0.0704131408881663,0.099922316039747,0.0411804003736958
2011-12-13,92,0.0678162947034994,0.0966360534539357,0.03912007974724
2011-12-14,93,0.0652922091890429,0.0934871622062057,0.0371049147246362
2011-12-15,94,0.0628437310810794,0.090479481924767,0.0351329020779007
2011-12-16,95,0.0604736944463233,0.0876157738077131,0.0332025891313534
2011-12-17,96,0.0581849153101027,0.0848978447956846,0.0313132205560684
2011-12-18,97,0.0559801860976553,0.0823266760832381,0.0294648507535276
2011-12-19,98,0.0538622699396901,0.0799025449559537,0.0276584225595009
2011-12-20,99,0.0518338948962117,0.0776251364589004,0.0258958122138149
2011-12-21,100,0.0498977481546396,0.0754936481132715,0.0241798389515624
2011-12-22,101,0.0480564702593642,0.07350689521005,0.0225142363177045
2011-12-23,102,0.0463126494300434,0.0716634252022121,0.0209035824072261
2011-12-24,103,0.0446688160251014,0.0699616472622706,0.0193531882451997
2011-12-25,104,0.043127437205065,0.0683999778308643,0.017868947329046
2011-12-26,105,0.0416909118475727,0.0669769962624706,0.0164571541550361
2011-12-27,106,0.04036156576218,0.0656915981379427,0.0151243040725337
2011-12-28,107,0.0391416472485332,0.064543129070346,0.0138768897207038
2011-12-29,108,0.038033323036198,0.0635314800275837,0.012721209661931
2011-12-30,109,0.0370386746385254,0.062657126743629,0.0116632024108584
